Sample,X,Y,Z
574,-0.9690,0.0237,-0.0034
575,-1.0110,-0.0420,-0.0034
576,-1.0784,0.0168,-0.0540
577,-1.0454,0.1406,-0.0371
578,-1.0239,0.0945,-0.0171
579,-1.0286,-0.0137,-0.0085
580,-1.0081,-0.0549,-0.0593
581,-1.0190,-0.0918,-0.0344
582,-0.9934,-0.1025,-0.0105
583,-0.9280,-0.0242,-0.0671
584,-0.9351,0.0054,-0.0144
585,-0.9299,-0.0574,0.0530
586,-0.9253,-0.0754,-0.0320
587,-0.9954,-0.0693,-0.0039
588,-1.0481,-0.0652,0.0508
589,-1.0562,0.0986,-0.0293
590,-1.0259,0.2339,-0.0337
591,-1.0286,0.1318,0.0605
592,-0.9897,-0.0142,-0.0046
593,-0.9290,-0.0439,-0.0745
594,-0.9858,-0.0286,0.0505
595,-1.0083,-0.0046,0.0244
596,-0.9399,0.0625,-0.0674
597,-0.9658,0.0266,0.0217
598,-0.9360,-0.0554,0.0427
599,-0.9097,-0.0291,-0.0732
600,-1.0129,0.0134,0.0229
601,-1.0979,0.0134,0.0662
602,-1.0474,0.1047,-0.1047
603,-1.0383,0.2136,-0.0269
604,-1.0542,0.1201,0.0662
605,-0.9817,-0.0195,-0.0430
606,-1.0063,-0.1104,-0.0459
607,-1.0435,-0.1558,0.0151
608,-0.9595,-0.0913,-0.0811
609,-0.9575,0.0464,-0.0554
610,-0.9856,0.0256,0.0605
611,-0.9250,-0.0610,-0.0479
612,-0.9487,-0.0029,-0.0769
613,-1.0588,0.0898,0.0845
614,-1.0913,0.1143,0.0112
615,-1.0288,0.1772,-0.0918
616,-1.0530,0.1768,0.0059
617,-1.0376,0.0256,0.0300
618,-0.9709,-0.0808,-0.0562
619,-0.9807,-0.1421,-0.0186
620,-0.9924,-0.2173,-0.0190
621,-0.9875,-0.1572,-0.0779
622,-0.9993,-0.0061,0.0161
623,-0.9387,0.0544,0.0400
624,-0.8733,0.0520,-0.0464
625,-0.9836,0.0901,0.0044
626,-1.0542,0.1077,0.0457
627,-1.0415,0.1216,-0.0513
628,-1.0591,0.2161,-0.0300
629,-1.0439,0.2249,0.0332
630,-0.9624,0.0383,-0.0466
631,-0.9517,-0.1204,-0.0852
632,-0.9995,-0.1331,0.0024
633,-1.0190,-0.1062,-0.0120
634,-0.9570,-0.0190,-0.0535
635,-0.9075,0.0840,-0.0127
636,-0.9055,0.0583,-0.0103
637,-0.9019,0.0261,-0.0330
638,-0.9956,0.0337,0.0073
639,-1.0581,-0.0193,0.0471
640,-1.0754,-0.0298,-0.0288
