Sample,X,Y,Z
733,-1.0081,0.0034,0.0002
734,-0.9937,0.0439,0.0068
735,-0.9739,0.0476,-0.0344
736,-0.9751,0.0247,-0.0100
737,-0.9905,-0.0010,-0.0046
738,-0.9888,-0.0259,-0.0449
739,-1.0022,0.0022,-0.0327
740,-1.0083,0.0581,-0.0083
741,-0.9973,0.0620,-0.0293
742,-0.9966,0.0134,-0.0308
743,-1.0083,-0.0300,0.0081
744,-1.0093,-0.0105,-0.0156
745,-1.0073,0.0195,-0.0410
746,-0.9993,0.0413,-0.0066
747,-0.9983,0.0415,-0.0029
748,-0.9834,0.0085,-0.0371
749,-0.9807,-0.0015,-0.0151
750,-0.9858,0.0085,0.0037
751,-0.9956,0.0042,-0.0259
752,-1.0017,-0.0046,-0.0139
753,-0.9885,0.0125,0.0000
754,-0.9827,0.0464,-0.0107
755,-1.0032,0.0422,0.0090
756,-1.0100,0.0076,0.0305
757,-1.0015,-0.0081,-0.0066
758,-0.9976,-0.0059,-0.0312
759,-1.0139,0.0271,-0.0059
760,-1.0044,0.0518,-0.0054
761,-0.9807,0.0447,-0.0305
762,-0.9768,0.0117,-0.0244
763,-0.9924,-0.0007,-0.0054
764,-1.0005,-0.0024,-0.0254
765,-0.9983,-0.0029,-0.0376
766,-0.9934,0.0215,-0.0159
767,-1.0034,0.0415,-0.0168
768,-0.9878,0.0408,-0.0171
769,-0.9790,0.0251,0.0081
770,-1.0012,-0.0090,0.0076
771,-1.0083,-0.0334,-0.0332
772,-1.0054,0.0071,-0.0254
773,-0.9946,0.0610,-0.0010
774,-0.9810,0.0640,-0.0203
775,-0.9690,0.0144,-0.0188
776,-0.9966,-0.0283,0.0093
777,-1.0110,-0.0232,-0.0234
778,-1.0032,0.0244,-0.0374
779,-1.0110,0.0652,0.0215
780,-1.0122,0.0361,0.0044
781,-0.9895,-0.0066,-0.0112
782,-0.9976,-0.0156,0.0142
783,-1.0103,0.0142,-0.0029
784,-1.0015,0.0325,-0.0312
785,-1.0071,0.0178,0.0073
786,-0.9956,0.0200,-0.0161
787,-0.9768,0.0403,-0.0479
788,-0.9905,0.0271,-0.0012
789,-0.9983,-0.0059,-0.0037
790,-0.9800,-0.0178,-0.0642
791,-0.9846,0.0132,-0.0305
792,-1.0034,0.0579,0.0210
793,-1.0002,0.0452,-0.0166
794,-0.9956,0.0034,-0.0054
795,-1.0054,-0.0051,0.0186
796,-0.9939,0.0078,-0.0388
797,-0.9910,0.0161,-0.0225
798,-1.0132,0.0139,0.0251
799,-0.9897,0.0005,-0.0220
800,-0.9619,0.0156,-0.0437
801,-0.9839,0.0437,0.0125
802,-1.0024,0.0176,0.0098
803,-0.9888,-0.0264,-0.0293
804,-1.0005,-0.0093,-0.0098
805,-1.0034,0.0515,0.0085
806,-0.9985,0.0623,-0.0083
807,-1.0034,0.0217,0.0205
808,-1.0022,-0.0144,0.0178
809,-0.9963,-0.0168,-0.0383
810,-1.0051,0.0093,-0.0195
811,-1.0168,0.0466,0.0100
812,-0.9878,0.0515,-0.0442
813,-0.9758,0.0239,-0.0474
814,-0.9995,0.0000,0.0000
815,-0.9976,0.0088,-0.0322
816,-0.9956,0.0127,-0.0488
817,-1.0142,0.0237,0.0051
818,-1.0129,0.0349,-0.0144
819,-1.0012,0.0222,-0.0208
820,-1.0112,0.0090,0.0461
821,-1.0100,-0.0051,0.0066
822,-0.9856,-0.0212,-0.0491
823,-1.0032,-0.0154,-0.0098
824,-0.9988,0.0303,0.0044
825,-0.9771,0.0491,-0.0291
826,-0.9819,0.0220,-0.0103
827,-0.9875,-0.0046,0.0071
828,-0.9846,-0.0200,-0.0286
829,-0.9993,-0.0005,-0.0225
830,-0.9976,0.0356,-0.0024
831,-1.0054,0.0427,-0.0066
832,-1.0159,0.0229,0.0098
833,-1.0132,0.0005,0.0283
834,-1.0015,0.0012,0.0081
835,-0.9915,0.0068,-0.0234
836,-0.9956,0.0176,-0.0164
837,-0.9983,0.0254,-0.0012
838,-0.9749,0.0271,-0.0247
839,-0.9653,0.0276,-0.0225
840,-0.9829,0.0232,0.0054
841,-0.9973,-0.0029,-0.0100
842,-0.9849,-0.0017,-0.0464
843,-0.9846,0.0320,-0.0103
844,-1.0090,0.0435,0.0059
845,-0.9944,0.0205,-0.0049
846,-0.9895,0.0178,0.0149
847,-0.9993,0.0225,-0.0076
848,-1.0061,0.0027,-0.0432
849,-1.0032,-0.0042,-0.0190
850,-0.9993,0.0369,-0.0154
851,-0.9895,0.0618,-0.0464
852,-0.9956,0.0320,-0.0132
853,-1.0073,-0.0156,0.0085
854,-1.0034,-0.0364,-0.0449
855,-0.9934,-0.0095,-0.0415
856,-1.0122,0.0359,0.0261
857,-1.0210,0.0378,0.0042
858,-1.0073,0.0137,-0.0142
859,-1.0054,0.0042,0.0293
860,-0.9978,-0.0049,0.0049
861,-0.9878,-0.0322,-0.0403
862,-0.9976,-0.0293,0.0076
863,-0.9915,0.0247,0.0024
864,-0.9800,0.0540,-0.0457
865,-0.9866,0.0291,-0.0046
866,-0.9888,-0.0188,-0.0056
867,-0.9761,-0.0376,-0.0503
868,-0.9922,0.0066,-0.0254
869,-1.0159,0.0679,0.0073
870,-1.0239,0.0796,-0.0154
871,-1.0051,0.0352,-0.0049
872,-0.9924,-0.0129,0.0027
873,-0.9875,-0.0234,-0.0276
874,-0.9866,-0.0022,-0.0322
875,-1.0081,0.0291,0.0061
876,-1.0090,0.0535,-0.0068
877,-0.9954,0.0403,-0.0408
878,-0.9817,0.0190,-0.0093
879,-0.9866,0.0061,0.0088
880,-0.9797,-0.0125,-0.0249
881,-0.9829,0.0000,-0.0195
882,-0.9995,0.0420,0.0120
883,-1.0063,0.0598,0.0142
884,-0.9954,0.0229,0.0200
885,-0.9905,-0.0103,0.0293
886,-0.9915,-0.0071,-0.0032
887,-1.0054,-0.0015,-0.0142
888,-1.0044,0.0066,-0.0022
889,-0.9900,0.0232,-0.0317
890,-0.9788,0.0303,-0.0479
891,-0.9866,0.0308,-0.0054
892,-0.9868,0.0098,-0.0254
893,-0.9829,-0.0107,-0.0649
894,-1.0061,-0.0073,-0.0312
895,-1.0237,0.0303,-0.0100
896,-1.0198,0.0281,-0.0295
897,-1.0151,0.0042,0.0103
898,-1.0198,-0.0085,0.0198
899,-1.0061,-0.0100,-0.0459
900,-1.0085,-0.0076,-0.0273
901,-1.0269,0.0176,0.0222
902,-0.9995,0.0339,-0.0312
903,-0.9719,0.0244,-0.0298
904,-0.9885,0.0054,0.0281
905,-0.9924,-0.0164,-0.0132
906,-0.9797,-0.0151,-0.0400
907,-0.9937,0.0151,0.0044
908,-0.9917,0.0469,0.0144
909,-0.9968,0.0457,0.0034
910,-1.0071,0.0205,0.0322
911,-0.9956,0.0103,0.0276
912,-0.9778,0.0120,-0.0388
913,-1.0015,0.0110,-0.0225
914,-1.0054,0.0315,0.0034
915,-0.9788,0.0366,-0.0435
916,-0.9622,0.0337,-0.0381
917,-0.9861,0.0122,-0.0039
918,-0.9849,-0.0100,-0.0488
919,-0.9749,0.0081,-0.0544
920,-1.0002,0.0354,-0.0129
921,-1.0168,0.0415,-0.0183
922,-1.0151,0.0171,-0.0168
923,-1.0100,0.0076,0.0217
924,-0.9946,0.0171,-0.0017
925,-0.9993,-0.0010,-0.0317
926,-1.0178,-0.0261,0.0085
927,-1.0142,-0.0066,0.0005
928,-0.9927,0.0300,-0.0352
929,-0.9849,0.0393,-0.0042
930,-0.9878,0.0137,0.0181
931,-0.9817,-0.0110,-0.0320
932,-0.9829,-0.0134,-0.0312
933,-1.0012,0.0234,0.0078
934,-1.0139,0.0496,0.0027
935,-1.0093,0.0229,-0.0027
936,-1.0083,-0.0059,0.0247
937,-0.9993,-0.0056,-0.0098
938,-0.9954,-0.0024,-0.0405
939,-1.0051,0.0203,-0.0042
940,-1.0034,0.0498,-0.0164
941,-0.9966,0.0393,-0.0496
942,-0.9968,-0.0017,-0.0076
943,-0.9976,-0.0015,-0.0176
944,-0.9749,0.0193,-0.0579
945,-0.9868,0.0164,-0.0266
946,-0.9993,0.0076,-0.0046
947,-0.9978,0.0083,-0.0288
948,-1.0005,0.0127,-0.0076
949,-1.0017,0.0256,0.0261
950,-0.9985,0.0166,-0.0154
951,-0.9917,-0.0071,-0.0337
952,-0.9976,0.0088,0.0044
953,-0.9993,0.0459,-0.0054
954,-0.9888,0.0386,-0.0295
955,-0.9878,0.0020,0.0051
956,-1.0002,-0.0012,0.0051
957,-0.9966,0.0115,-0.0320
958,-0.9954,0.0105,-0.0217
959,-1.0071,0.0193,0.0127
960,-1.0015,0.0376,-0.0117
961,-0.9946,0.0308,-0.0056
962,-1.0051,0.0061,0.0339
963,-1.0093,-0.0015,0.0107
964,-0.9944,-0.0022,-0.0330
965,-0.9905,0.0032,-0.0117
966,-0.9875,0.0256,-0.0129
967,-0.9644,0.0344,-0.0435
968,-0.9556,0.0374,-0.0142
969,-0.9915,0.0227,0.0017
970,-0.9954,-0.0002,-0.0417
971,-0.9927,0.0059,-0.0420
972,-1.0083,0.0334,-0.0042
973,-1.0022,0.0237,-0.0266
974,-0.9995,0.0020,-0.0256
975,-1.0122,-0.0034,0.0217
976,-1.0190,0.0029,-0.0217
977,-1.0132,0.0134,-0.0518
978,-1.0217,0.0391,0.0095
979,-1.0093,0.0352,-0.0061
980,-0.9768,0.0007,-0.0562
981,-0.9973,-0.0076,0.0115
982,-1.0093,-0.0049,0.0071
983,-0.9897,-0.0183,-0.0603
984,-1.0051,0.0012,-0.0049
985,-1.0044,0.0476,0.0110
986,-0.9907,0.0527,-0.0229
987,-1.0032,0.0200,0.0347
988,-1.0081,-0.0068,0.0210
989,-0.9836,-0.0088,-0.0491
990,-0.9963,0.0161,-0.0144
991,-1.0073,0.0322,0.0085
992,-0.9739,0.0186,-0.0444
993,-0.9771,0.0178,-0.0293
994,-0.9883,0.0320,0.0110
995,-0.9836,0.0291,-0.0339
996,-0.9866,0.0100,-0.0471
997,-1.0002,0.0151,-0.0186
998,-1.0049,0.0449,-0.0225
999,-0.9924,0.0400,-0.0264
Rate 1110, overflows 1
